Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
-0.5789449987029105,-20.225796877898983,-0.5543317908074412,-14.081817889229187,15.782743142300712,3.894765599461893,15.624471624051829,-17.533829846722636,27.95067602250484,-1.0892326288395315,10.30784756848369,15.374157042933962,-5.007175393629255,7.747963576258136,-2.9749058407770628,-2.1658874497214464,0.7041565060896762,-8.985821300958651,-2.5859700483326917,6.52888823092691,-11.471403365936776,-25.853911860447347,-70.40499664508135,0.2838644098222431,5.795722555134633,-5.674094411582197,33.082254451697935,18.74880972499633,10.05610169406344,-14.381427985544937,27.97867828289769,3.708447902588453
-7.231435269680037,-2.19231781291849,-5.497315034185076,-1.1197449386061835,-11.566557607277629,-6.378956012924943,-7.704774664590226,-11.859168091017825,-6.089573041450488,-1.426077068412306,6.041696472757579,-0.4256875561565501,6.018859802366199,8.897868189992026,10.369562475041892,5.5799271926886576,-4.850626961727219,-1.5233537336743224,-8.598556045499755,-4.982012708262081,2.0464047753456427,3.350398023585414,0.2686970270938618,2.044933240589791,-0.2353903923943319,1.5202877850977838,2.9718572250816626,3.407385883500812,4.809334748489508,6.585789138519827,8.006431394021698,9.762113564605098
-2.4838447765146974,-8.944818606438497,1.056356218720255,-19.491643745643167,4.911603291841306,6.871155178694255,10.31215769254526,-13.012313944013924,6.657659609378,12.601160240986127,-2.478995020587444,0.542741029409548,3.996430402520228,-3.971579457832245,-7.881610866616088,9.672015733323564,0.861734165387869,-6.478134176338985,11.73599945285428,1.815339259697824,-5.851880082768036,-11.944908662978843,9.685330304041752,5.618369585883477,12.355276306731874,-0.816154821416383,2.6665972580698423,4.3866936463684745,2.5739022988018903,-15.129229780923454,-3.554400005861579,-6.281007727322487
2.982897468652366,11.44778952938326,-5.593789604352676,6.544201167762473,-11.986683918160056,-7.052810578701214,-14.176544361175422,6.785637710178426,-22.563419608818887,1.289702024980672,-7.951149581675599,-10.957560973318987,10.667506339141806,-2.153660081382434,5.234761632594532,4.354612885743846,1.587316208020864,-1.7307080295788704,-1.2461958087174878,-13.757174397414918,7.705515768173933,21.086902541876672,60.836755487639145,-5.185422159026434,-2.787204432489352,34.19410261623077,-23.32845819494097,-18.6871697942862,-8.189409083724218,9.331100217335749,-24.38727375120777,-2.3141672387430416
-0.0719725050628652,-5.406680499360882,-0.9818915210974508,-3.780410397436052,-1.7097559380993974,0.3496989177218101,0.9208800263109302,-14.37958074795765,5.674529947847983,-1.6998623550406735,1.4941138413292796,2.717243969226614,-2.8858583062664263,9.418801191023835,3.3969501851003567,-0.6078930554212474,1.046753993000771,-0.9722367839621198,-1.3000944402991346,5.760066577462972,-5.634304016283327,-6.894541466323832,-30.9844273604334,0.3531839031244335,0.8962171685092573,-8.758225974640215,10.867066785853009,10.09180685658043,7.250684895951492,1.7065638315022609,18.25338889238452,5.869784384754731
-2.526315160326204,-19.92159136661241,-0.8440663929498884,-16.346992952393606,16.662312786346355,6.322312247402183,17.27008183792808,-22.47625809840193,28.112962331768752,-6.604667504925582,5.927545230473921,7.563895146671426,-12.327606054316174,5.408876238303316,-4.186333596274799,-10.13093770755628,3.0995287720322224,-4.751200305442153,1.379493170700437,13.74607981456369,-8.464955714036382,-22.7788282683918,-83.56841197719693,0.1915458440353381,11.561775731104085,-15.086276567868222,38.1211093255808,21.78659640722404,13.545100336769384,-4.48225745937298,35.55862642220074,8.238857482960556
1.4195490161363402,-4.786221028074325,3.919347059431684,-1.4287075670348184,8.342899834776306,2.684327763592682,7.875524036945123,-9.063247511509868,6.763854061465189,-0.7053099030886414,4.075555526070226,-0.846047896615576,1.702890649307483,10.630712076697588,2.199928422952147,-3.13150149598336,1.0728230320751426,-1.5967099490186447,1.8341087975769896,2.0814319766909284,-6.242216527332204,-11.558904196558087,-27.76501354329878,-1.4780352268240025,0.768439407652882,-12.567726770380522,11.136698276903266,4.588813562647994,4.232797769315225,-8.724649665780014,11.304569695434214,3.2600203158274508
-0.3495224185487613,6.7575001070375365,4.169523127937129,12.572634666858638,0.2815342187427889,1.4569785419309491,-7.196849524208519,-10.327343379767552,-6.12409103831199,-11.85713520003662,1.2287539568132946,-16.529919363749908,-10.314449715221729,0.8576715721748993,2.75316814677271,-9.509166296437735,0.5081337200775238,11.350392459947876,-2.431324536880992,8.350061674759463,5.584210459934848,2.733918218580831,-35.64896433270424,0.8332968128748579,-4.6550294328681785,15.122488834005532,9.996153219458572,6.581632495104151,1.6043425614872555,1.415970110979794,15.174727000571195,5.6107033326864375
-3.900961411727081,-8.989556807104911,-1.5132549647558262,-14.603174788974568,-2.495759207268057,5.787165595666522,2.886969133338722,-21.19128933447884,-1.2878802600351422,2.6140499022758217,-1.7656514210906602,-3.764185840259242,-0.2861093142244444,3.536779536624985,-0.3565638814519003,4.027799492063905,-2.254970280583021,-3.618258672806808,9.292343975165476,8.5278082522898,-2.709629920856133,-1.581756138387019,-3.741782776015469,9.092314000594788,14.019987601654512,-6.76623309983698,10.815781845742274,9.475696169282324,4.484029849702406,-8.670169788806952,5.159020551132036,-0.2225579968705071
-0.031922348874549,5.325489955954903,1.8659983118057832,7.208445295392234,0.4821003585860857,0.2086335415159621,-2.600226285475729,-0.3462773184622487,-4.880611975216781,-1.956694445520497,2.623645809863909,-2.9578167084326834,-2.5235106831423533,-0.558207771718056,0.6495416576313584,-2.057686122711287,-1.7986558099153762,3.934948234939492,-2.819523551165441,-0.3049457878421644,3.891966478552974,5.230603693029593,-2.827239713577833,-1.4411304427838243,-5.778804574691634,-2.4304987764585366,-1.2103593641519794,-0.2829857468417485,-1.330880249357912,3.65076288639745,1.235014338825891,1.8308271138449927
2.0471160102178283,-9.125317089490323,-6.911583326097371,-8.202387605868811,1.7391269940097842,-4.314787091774619,2.022980692464449,1.1807598825850472,3.541064380330138,10.77873558547856,-1.3520725947829688,16.48839217451023,13.507210072760902,2.2615593323632472,4.47313003995952,6.489377827262126,-2.464943724801988,-12.560905904803349,-0.3888808214869357,-10.508173802947455,-4.507488052192815,-6.766775787340646,23.48741422571128,-3.4535479569792225,3.913965872375182,-5.2259327758166405,-7.738460069636431,-5.3111764311111145,2.978504385003091,-3.156590259204317,-5.251052969154629,2.330738788458244
-9.001697856386095,-9.054973031795615,1.000209803977027,2.9967523944442487,6.430976923989308,1.9135701625702608,3.836925212322973,-25.504540992144957,12.322169364954853,-14.59085958822543,7.695901516548295,0.9096606586153468,-13.88341716833861,12.127239310254492,2.5386588691546983,-15.129106367160192,-3.00095377844173,2.641200535393857,-5.230144280312233,16.171495567379726,-0.4087016545123294,-10.455929587615527,-81.83106198735801,-3.5065874334271943,1.4669724647310032,8.752953651827427,37.656014332689566,20.565899486054988,9.694298914431878,-4.452714412498041,34.47351797419756,12.85627099467844
2.1376941642012146,-5.871139126794336,-5.607241976178752,-8.033675455905875,-8.003139898808117,-4.99798394438384,-3.986184751105974,-5.8426894485788345,-5.225170111390499,6.576584567335654,-0.6956457143267034,-0.1620269797209967,8.81748017365668,0.1442563500227911,3.664403894183424,8.947618542946161,-2.3021880813546223,-5.125023170243674,-0.793898467141934,-5.840145270087678,3.412914952110528,-2.088788178478864,21.32179116539827,1.629219377481252,4.920959254973024,11.50347748202315,-5.5627851851784005,-2.4736696756117555,0.8884063602437253,4.585348240855138,-6.622086615246525,0.6833275251063702
1.5255772516739583,-3.1321802360920232,-4.959218664852151,-13.169299747846685,-13.99422864825485,0.9931080967549376,-1.950401438947149,-11.411103913863172,-10.277792908321814,12.315397699679728,-8.49093541676353,6.607160975048447,7.618557917793236,-6.414029628648385,-0.3183836320454336,11.23203171820875,2.03038253045197,-6.216602846606713,9.373647783396695,-10.24635759653092,3.853084939606529,3.224588152865035,52.140508529550935,4.161828208895907,8.730946904129635,3.4187189835426866,-11.049772185012404,-6.036782897180113,0.6339942812000086,1.7159882076829982,-17.611285428394652,-4.297146991121342
5.792071332571272,4.885130142656785,3.6672911869941816,-2.587768668822433,-5.531389796918524,1.522476987779476,-0.920365342648243,-0.216431616175087,-7.095034061463346,5.06920978570132,-4.306056968114089,-4.213787332290576,4.133800822746,-3.112235653242709,-0.9587820648202214,3.26834283178828,-0.111921431697219,-0.2908699680963078,7.079609256292228,-4.5854064793614,0.5393121430967804,3.855122062052078,33.09161147218531,2.400324493039261,0.5642044443986163,5.274746575373745,-12.375805602216367,-9.367468511447562,-5.390581330429222,-1.8392689877581516,-15.126010593520824,-3.1140691276530443
-1.34049481142387,-11.326382827630423,-3.969193294043597,-23.54642795212474,-3.19328133045202,2.110843280597467,4.020340695884591,-12.091549186814174,4.598213153552848,11.151226396470284,-1.2175627667928983,4.595770206767561,5.770557975626615,-2.7300815418118685,-1.114086559705667,9.875149008276647,-1.381959263791149,-7.254713409190632,6.600904281119168,-1.4642154080863516,-3.1715487777353832,-9.066703375330096,10.523795286981766,3.044339358863831,8.99276907306342,0.7546453953706722,1.895069455069084,3.34851557221035,7.16336255791955,-1.7714576748476638,0.0865909798782791,0.1075655021283576
2.5972785521219,5.3958695379065285,3.2268101502119846,14.38995326038378,1.3613320955890598,2.4047646943624423,1.049823298932445,-0.8137240722339582,-2.183168958355944,-1.7140947369953792,2.858226194066215,-8.3769751801169,-6.469775965543592,2.2087976936304834,1.8172495846268448,-2.69116432721123,4.782721217376592,14.878678916736918,0.2727538943288632,9.500287032030547,5.51331657705796,3.575563137926776,-9.73113240096006,4.009279048010894,-10.356489955599262,-18.002161083110362,-6.885994428630608,1.8087333063971167,-5.1272370796674505,-4.128818256118339,-1.867766208457564,-3.302935538696697
3.434955320767507,4.59701157696932,-4.633858802769832,-2.680332653152924,-7.26713230571493,-2.6912102616839952,-4.427393848978759,5.44573611798008,-6.743676541272744,7.25771876221221,-3.1308495224000525,4.2665531761710485,7.565933477405955,-4.067357779328637,-1.6573255054972356,7.933504202686506,-1.1800516879765686,-3.739506006390452,2.7691590042841483,-7.269285817499436,3.3538351545763243,6.894594383652194,42.77162923980257,-0.7662878837935663,1.834828977707224,2.703495120672017,-13.75465547049573,-8.589526932777686,-3.5497411503215908,1.5509558291220102,-20.52065879711228,-5.711059376842696
-0.2209694369442782,-9.235386128212674,-6.207388284165748,-13.59904422407557,-4.525136993897633,-2.2477507853168994,0.9123611001448206,-7.301054012972812,3.4612095897380777,6.876300606076713,-0.4590717445602483,10.624966428533678,9.35493073138387,6.93767911272624,2.652728139896648,4.999407204134091,-2.4057620531199992,-9.855983361578474,2.295752690742023,-3.142098529612884,-5.013460014788536,-9.583933728140718,14.418313139965624,-0.7407182073781078,7.708640669480594,1.537271918744638,-0.9597993223654068,-1.591502475378472,3.558943723685469,-0.5045330342903536,0.4175492463881851,1.8375380351581565
-3.160786013013161,0.9801243067336998,-1.3058588427968112,5.232262799110238,-0.7466665115321276,-1.3405706730705655,-2.554303888411869,-0.1400803583991772,-2.068627632768335,-2.094762779511448,-0.3548570838494371,-2.117812943540338,-2.463151986228789,-1.2263584144670392,-0.0722771454421629,-3.8107541175610855,-2.3671470682814366,1.0496638635280495,-3.750249257126328,-1.505182878654562,0.0674592327712924,5.479874802497301,-1.6868767631707575,-3.916760268681823,-1.8016425751268348,35.759038999707286,1.3045760640101722,-4.221921995773667,-2.323494761838596,0.4055126146928263,-4.081826741043427,-1.166541982761104
-3.742094003662946,0.8393920993118185,0.4587415516991608,7.514308439169583,4.965675820151971,-0.8504285212167169,1.1077168070558487,-1.8281144090308208,0.4162072776090912,-6.177362475217711,0.1475664452711163,-6.173180921717821,-0.4319545118280006,3.4542134784837257,5.01643816060307,-3.4089903681718714,-3.407140932860899,1.1067252555730995,-2.7006695598064505,2.7862762580601528,-1.7746895470072803,1.3628671737069435,-12.219264771642846,-1.9686814226484244,-1.5586820632581566,14.905878587930598,3.3958510651604774,0.1789803197403632,-1.8741075732577164,-4.292098506553119,4.472745323264891,0.2778755250888558
5.436056502807487,-6.733670125864356,2.95425501370643,-7.130944295539709,10.218593353637994,4.258400835425067,8.562117054646787,-4.692845093438632,10.050285919990271,-2.254403629337106,1.5250221478935928,-5.00707658770667,-3.200155051232289,1.3409472897800905,-6.644980702425387,-0.8067411523933963,4.277553487509645,0.1982914752218132,1.5207831681829804,6.2845235535690325,-4.427050357444304,-9.845465674219971,-34.68664722602028,1.032317808794637,7.160668297788627,2.2250292453725478,17.1286663233671,10.801220354222757,3.5646961914772373,-14.09667390257214,7.387969621566709,-6.400743846766583
1.8687579435407045,1.6639927731930368,4.711804882213229,1.099885836370179,1.2917844569910186,2.1539070726152323,0.0413305069866214,-11.867387858146603,1.3050647561791933,-4.419152586955194,-0.3630739221320381,-4.018296648038764,-6.175865440018775,-3.0088099089736007,-3.889407170351756,-2.4636184626905355,3.1769055821137817,5.121148266789389,-0.9808860661694304,4.204152025092126,1.8787850365890115,0.3154269507538049,-16.80282326405082,2.4704153622829352,2.449581664145181,13.638430439783471,6.061327446242666,7.980616135906637,-0.4015711796075677,-3.516702982296028,0.0544482232621443,-3.5801698716192503
-0.5607133176953774,2.850507167156469,-0.9756183321730614,4.870230361913138,-2.1135466788446253,-4.98212785036164,-7.198297869319468,0.4832972894600305,-5.139934084395815,-7.521726920398097,-2.392837095670981,-4.58300812158501,-8.100547748944015,-6.275930177793962,-1.3199176406521955,-6.638147462861503,5.3531778868039135,4.730328041692647,-5.857066781748053,0.0868137329968865,7.019373535868049,6.288507665108191,-6.425682565926377,-3.8989961963949695,-3.166269045052024,29.36797711905176,2.130421758758948,-3.0760642081315006,0.0618061519557056,8.97761032035584,4.564789250300644,3.441591816526471
-0.8121208795537633,-4.906597875719526,-1.4145774912256437,-7.120788625170779,0.90200533518159,3.851568775494461,6.132240342703333,-22.5977782751848,4.467070304636888,7.650367390913982,1.6921187145129082,2.6925125180744653,3.402269050592582,3.315223070768252,1.4795953338746637,4.6336637736238,-1.7115615500837933,-6.686251116011085,4.646778937582989,2.1980295677719224,-5.678576005599164,-3.990425897579344,4.502709039329041,5.886695466929746,5.617283134666958,-26.55908942894557,1.7331944587476498,4.740773853267962,5.253434036038798,-1.0429724193970262,4.397550817739329,3.325655642019153
3.095942525038012,-3.628484248283529,-3.555072555985017,-7.155969718614465,-3.683935932667296,-0.3502352013892786,-0.5854402973098844,-16.07572734648482,5.596735066931506,3.262711579164179,1.7483701191373475,10.7180596686619,2.4102539711259343,-0.5326336404318632,-2.1819427884901224,4.944949857796306,4.293374842425724,1.985750110864916,1.574678071526173,4.17978789464892,3.218102121979705,-0.1372762248574726,-5.260204499076512,3.850141528107641,2.7683114485632405,-19.14980697944067,-0.6787987942938272,4.312668180344244,2.3209480732639127,-0.9081451893078114,3.2689203688530712,0.3339679881998345
5.574941928261429,8.722687521550668,6.824655796338462,5.011213076807634,-2.759246673900189,3.9990121275569206,0.1843663035584044,2.1028990362447835,-5.388252950115103,5.463111431905627,-1.9430688683607769,-3.2519445657208776,2.827584249906294,-5.886290020498805,-3.3418057251867235,4.05016013288928,0.1319966938493757,0.6837045517582285,6.475266176622526,-3.5619081903360272,-4.78072023474215,1.885915491564396,31.594274059503597,2.87465926211699,-4.054854618649456,6.825728137287356,-17.949940326252776,-7.890699508125989,-7.15189621646989,-2.762508435153301,-17.357162378950775,-7.151877265259131
-1.4442614772743276,-6.444840368376113,-2.1663235754022763,-14.410214637899964,-3.3143020482657626,2.534198460110757,1.3969320726656127,-20.86941367316184,5.871134663502033,2.3384411362893496,1.2965885560916444,14.226567033956028,2.782788171620349,-0.3373995326330767,1.4670025312501644,4.702589949969962,-1.2492183589727253,-2.7327613932990937,5.206357261245375,1.0969298396863771,-7.104526836445002,-9.32755030041651,-4.637094593300987,4.160066410512998,6.6292608556249135,-10.03958925397104,7.693343863278904,6.272051358229762,7.105603631202031,-2.2445849985725834,7.059813740919662,4.482411511835385
1.4018979917868342,3.7455661561915807,2.6776710773665897,0.2014072116685117,2.301855545794496,1.9730902875553245,0.839376933565801,12.32224130687904,-2.6395313914089957,3.9645444661479736,-2.212781043540762,-0.0454233347184733,-0.8637213927480984,-3.137114247081152,-4.75102690960351,-1.1607208829181332,0.3252532994966337,0.038313550774407,4.447685801599535,-1.731854991674203,-2.6546807304985607,0.937148726180946,12.037850233380782,1.1510628140779646,1.4415654149828463,4.104125576835998,-6.775009313203672,-3.622969319866677,-4.619189977294019,-4.321958023373263,-9.085175334742912,-6.289499501612845
0.3981512301566107,0.8786419516493376,4.399044778970336,1.7049016828554262,5.485628726376732,3.05648881911641,1.8520033471922164,-16.768794170682312,1.9498114995937577,-3.3420216277843307,-1.659406071475259,-5.494501967588579,-11.34589090112453,-7.079604101027877,-4.890743756521758,-3.8261864807842008,1.7828998127447984,-0.1469415147565781,0.0297744336624695,4.123905309911918,-1.5288688570306546,1.7335883393803977,-20.157146135315436,1.1092495790510113,0.9235848578527864,22.01752478429736,11.974386969828648,5.882821002601556,4.321435649532366,-1.4501362419387505,6.0025904396519,-1.9361913883957724
-4.789595966703898,3.51492368946405,-5.369312998859133,6.390539758520125,-7.550448317862552,-4.2062473064324575,-4.951409048838724,-5.784844162368691,0.6563988128285771,-5.779336938292924,4.613349679903706,3.76956293043466,-0.3455087397084826,5.599211260710547,2.9011324683524364,-4.199076370925566,0.3698421735140318,4.9635087533101245,-6.588340672395903,3.308247867524553,3.693959886402375,1.558395624799762,-11.417283978280228,-3.113049172924114,-4.51139455856414,10.926880727808433,4.705913457543311,0.1330544500294168,-0.9770967195152896,3.7649738215840287,6.194103251878058,2.518946337063875
-1.8649697649116763,11.235917180659436,-5.177071433353494,4.167388959860601,-14.659048322414726,-3.8001993513473193,-10.388942201186657,21.501003063410487,-23.489916784708832,15.80787788996544,-9.218719337316688,-5.819529784242595,14.994974633611545,-15.506988236681412,1.1116337598959034,14.092197623906037,-9.933941604620664,-4.330179762492407,4.939118653972715,-18.574780589359584,2.653093988029537,22.64468472489796,108.12044138192844,5.141451731782107,-2.452643980921572,8.255259791641025,-42.15938771408725,-24.408865986500505,-10.96564443820175,13.811365698495004,-39.27196506918702,-6.453614720522066
-5.918908211604674,1.846114611095535,-1.6087960698110764,7.183763983866144,-1.6247313986012273,-2.1723962976043127,-4.833473788596812,-8.295619333774798,-2.696392788552068,-5.741311754645359,1.0348527242214542,-5.694819194296132,-5.547728136043325,-3.1762054206260384,0.5155066326293412,-4.046009372929831,0.0118632130902325,5.45833099961659,-8.789655953897554,3.66522616118569,7.759578563929861,9.314452032159682,-10.902243575442732,-2.82957557292175,-2.9737237355545028,10.979135409532308,10.88955018162213,-0.3716259849904713,2.6121223384698498,7.172392552135597,5.983528503947231,2.796798682390988
1.4337237202496822,-3.281888971729401,-2.8280871062035784,8.456913154171465,11.45214576641689,-2.257154087572323,2.0727034530947024,15.501021845219697,3.1487474519357384,-6.094091080624221,-1.1244962414378523,1.6722957159594167,0.1884142990813813,9.376365969155826,4.750135451091072,-6.81272189267923,2.2200931910083708,-2.637037545227212,-7.072776668165078,-4.002196971456409,6.652069544301391,-6.637878760270153,-22.410037219778232,-3.60053064422625,-4.112294076423828,-16.839462219120254,4.37460806038683,-0.3698112970973812,-0.8173431012898629,0.8597972588325504,9.403479211482836,9.33529379091341
3.88118195168012,5.975622026676069,-0.9385907576687682,7.36606995039968,-4.57468716072205,-4.825524420732421,-9.720009404039892,6.6507607267989535,-10.181415140167513,-7.570763642243571,-5.6317164475443615,-7.644176817976052,-1.8265626294639377,-2.304225030212497,1.010106812075879,-3.6342996704802686,5.130984939651649,7.819189479979439,-2.791976941970284,0.4516766358422961,13.073945547846506,15.521151860936923,16.66016397661232,-4.353594899892887,-3.1626955534879846,-5.870940429553347,-5.62037096066944,-6.494759124050644,-2.568068754281099,12.231497377794316,-6.6984018891505,0.6404283880134019
7.161481852630169,12.04662241636366,3.1536748225897338,14.871326230114263,-1.7357124083004,-4.81491365389165,-7.305692298895147,10.42534530714586,-14.584283346760964,-6.59078614307513,-9.56678927060928,-14.02058677351943,-8.574565506983177,-9.420009250231296,-2.870616802176814,-7.015169626018679,4.6720166268249805,10.460688651453182,-1.081365355245862,-1.9688730077175869,7.916931632374935,16.392316164307818,22.744692117743483,-3.0047908368581635,-2.8726715000280825,25.19569097232104,-8.83713240582807,-10.061885646544464,-5.658479596056481,5.465365833458074,-13.637389250354197,-6.884439948232331
-4.288009629158891,9.57404473091261,0.1700495271602001,5.945576833005111,-4.586579647291388,0.1531951265908038,-1.844293065790585,25.43193693996382,-8.776739037452112,6.360570893231403,0.2705892787674305,-6.161392114915171,4.111581225004267,-2.0726707372607107,1.2384950223675035,4.0612555458236885,-6.901193259980698,-2.8775198489465805,-1.3021927263834967,-8.376778226969735,-2.0308761292725537,6.092206681937775,36.3413329194174,3.1267280160276973,-9.051844794421903,12.98293148874457,-21.061675648174973,-9.665669307866745,-7.282117636034129,0.2993098857946201,-14.973812861796777,-4.906439443032436
-1.9730984280662316,2.0905726527775856,-3.896934013154901,4.927310957769516,-3.152772908187968,-2.398047550010993,-4.251739345625957,21.657955586097064,-6.935923736294219,-1.0664873371089325,-0.7937224224871673,-9.78060433526264,-4.116853364521782,-6.24725090910172,-1.69484983724726,0.9272526267281772,-0.0870507926333858,4.802485693375229,-4.526159498265868,-2.2219646803714266,2.543331761523687,7.964148564179046,12.704014371859556,-0.5729685829631939,-4.947236753001079,1.0637756944825156,-5.717822023828216,-2.1392709810812613,0.6536731450719184,12.237077480792893,-3.40731708378659,-1.6435239516563938
